2.4,-4.1556
2.41,-2.5717
2.42,-0.97201
2.43,0.40737
2.44,1.3777
2.45,1.8532
2.46,1.8497
2.47,1.4633
2.48,0.83045
2.49,0.082194
2.5,-0.68355
2.51,-1.4056
2.52,-2.0419
2.53,-2.5629
2.54,-2.9318
2.55,-3.1101
2.56,-3.0524
2.57,-2.7168
2.58,-2.0629
2.59,-1.0612
2.6,0.29723
2.61,1.9843
2.62,3.9039
2.63,5.8969
2.64,7.7343
2.65,9.1679
2.66,9.9844
2.67,10.074
2.68,9.4529
2.69,8.2815
2.7,6.806
2.71,5.292
2.72,3.9476
2.73,2.8724
2.74,2.0455
2.75,1.3497
2.76,0.6329
2.77,-0.23949
2.78,-1.3374
2.79,-2.6573
2.8,-4.1364
2.81,-5.6696
2.82,-7.1556
2.83,-8.5018
2.84,-9.6329
2.85,-10.497
2.86,-11.056
2.87,-11.304
2.88,-11.275
2.89,-11.035
2.9,-10.689
2.91,-10.344
2.92,-10.075
2.93,-9.8951
2.94,-9.7553
2.95,-9.5717
2.96,-9.271
2.97,-8.8339
2.98,-8.3287
2.99,-7.8951
3,-7.6853
3.01,-7.8147
3.02,-8.3025
3.03,-9.0595
3.04,-9.9126
3.05,-10.664
3.06,-11.147
3.07,-11.264
3.08,-11.002
3.09,-10.4
3.1,-9.528
3.11,-8.4528
3.12,-7.229
3.13,-5.9004
3.14,-4.521
3.15,-3.1556
3.16,-1.8776
3.17,-0.76047
3.18,0.14513
3.19,0.82346
3.2,1.2885
3.21,1.5805
3.22,1.743
3.23,1.8095
3.24,1.8042
3.25,1.7326
3.26,1.5927
3.27,1.3794
3.28,1.0822
3.29,0.6801
3.3,0.14338
3.31,-0.56466
3.32,-1.4773
3.33,-2.5996
3.34,-3.9003
3.35,-5.3025
3.36,-6.6853
3.37,-7.9074
3.38,-8.8304
3.39,-9.3427
3.4,-9.3689
3.41,-8.8899
3.42,-7.9248
3.43,-6.5402
3.44,-4.8339
3.45,-2.9126
3.46,-0.90383
3.47,1.0892
3.48,2.9826
3.49,4.7116
3.5,6.2343
3.51,7.5018
3.52,8.4494
3.53,8.9878
3.54,9.0263
3.55,8.4983
3.56,7.4092
3.57,5.848
3.58,4.0035
3.59,2.1242
3.6,0.4738
3.61,-0.73425
3.62,-1.3706
3.63,-1.4143
3.64,-0.93704
3.65,-0.068157
3.66,1.042
3.67,2.2518
3.68,3.4424
3.69,4.5018
3.7,5.313
3.71,5.7448
3.72,5.6592
3.73,4.9319
3.74,3.507
3.75,1.4144
3.76,-1.201
3.77,-4.1049
3.78,-6.9913
3.79,-9.577
3.8,-11.61
3.81,-12.925
3.82,-13.449
3.83,-13.189
3.84,-12.217
3.85,-10.67
3.86,-8.7133
3.87,-6.5822
3.88,-4.5385
3.89,-2.8479
3.9,-1.7203
3.91,-1.2447
3.92,-1.3461
3.93,-1.7797
3.94,-2.1993
3.95,-2.25
3.96,-1.694
3.97,-0.48599
3.98,1.2168
3.99,3.1049
4,4.8305
4.01,6.1224
4.02,6.855
4.03,7.056
4.04,6.855
4.05,6.4092
4.06,5.8375
4.07,5.1976
4.08,4.4983
4.09,3.7431
4.1,2.9651
4.11,2.2168
4.12,1.5542
4.13,0.99129
4.14,0.46856
4.15,-0.13809
4.16,-0.97551
4.17,-2.1573
4.18,-3.715
4.19,-5.5822
4.2,-7.6259
4.21,-9.6854
4.22,-11.631
4.23,-13.379
4.24,-14.89
4.25,-16.126
4.26,-17.011
4.27,-17.421
4.28,-17.199
4.29,-16.213
4.3,-14.407
4.31,-11.85
4.32,-8.743
4.33,-5.3759
4.34,-2.0612
4.35,0.91087
4.36,3.3427
4.37,5.1364
4.38,6.278
4.39,6.8113
4.4,6.8095
4.41,6.3567
4.42,5.5403
4.43,4.4563
4.44,3.2028
4.45,1.8759
4.46,0.54898
4.47,-0.72725
4.48,-1.9318
4.49,-3.0699
4.5,-4.1451
4.51,-5.1608
4.52,-6.1049
4.53,-6.9616
4.54,-7.7413
4.55,-8.4703
4.56,-9.2081
4.57,-10.021
4.58,-10.972
4.59,-12.087
4.6,-13.358
4.61,-14.743
4.62,-16.166
4.63,-17.542
4.64,-18.776
4.65,-19.761
4.66,-20.385
4.67,-20.53
4.68,-20.096
4.69,-19.018
4.7,-17.276
4.71,-14.911
4.72,-12.012
4.73,-8.6888
4.74,-5.0647
4.75,-1.2622
4.76,2.6032
4.77,6.4109
4.78,10.032
4.79,13.324
4.8,16.163
4.81,18.442
4.82,20.112
4.83,21.175
4.84,21.685
4.85,21.727
4.86,21.392
4.87,20.748
4.88,19.829
4.89,18.635
4.9,17.143
4.91,15.332
4.92,13.199
4.93,10.778
4.94,8.1469
4.95,5.4161
4.96,2.7256
4.97,0.22905
4.98,-1.9266
4.99,-3.6049
5,-4.708
5.01,-5.1888
5.02,-5.0647
5.03,-4.4406
5.04,-3.4982
5.05,-2.4755
5.06,-1.6224
5.07,-1.1433
5.08,-1.1328
5.09,-1.5524
5.1,-2.2238
5.11,-2.8724
5.12,-3.201
5.13,-2.9493
5.14,-1.9615
5.15,-0.21151
5.16,2.2133
5.17,5.1329
5.18,8.32
5.19,11.532
5.2,14.525
5.21,17.074
5.22,18.977
5.23,20.067
5.24,20.231
5.25,19.427
5.26,17.701
5.27,15.178
5.28,12.046
5.29,8.5298
5.3,4.8689
5.31,1.3025
5.32,-1.9493
5.33,-4.6906
5.34,-6.757
5.35,-8.0367
5.36,-8.4965
5.37,-8.1923
5.38,-7.292
5.39,-6.0472
5.4,-4.7675
5.41,-3.7605
5.42,-3.2885
5.43,-3.5035
5.44,-4.4301
5.45,-5.9511
5.46,-7.8409
5.47,-9.8007
5.48,-11.512
5.49,-12.687
5.5,-13.11
5.51,-12.65
5.52,-11.276
5.53,-9.0455
5.54,-6.0874
5.55,-2.5926
5.56,1.2116
5.57,5.0682
5.58,8.7221
5.59,11.93
5.6,14.484
5.61,16.224
5.62,17.065
5.63,16.972
5.64,16.002
5.65,14.261
5.66,11.927
5.67,9.2134
5.68,6.3637
5.69,3.6032
5.7,1.1294
5.71,-0.92131
5.72,-2.4633
5.73,-3.4598
5.74,-3.8969
5.75,-3.778
5.76,-3.1241
5.77,-1.9982
5.78,-0.5297
5.79,1.077
5.8,2.5595
5.81,3.6417
5.82,4.0875
5.83,3.7605
5.84,2.6417
5.85,0.82521
5.86,-1.5227
5.87,-4.1888
5.88,-6.9458
5.89,-9.5525
5.9,-11.759
5.91,-13.311
5.92,-13.99
5.93,-13.635
5.94,-12.21
5.95,-9.82
5.96,-6.7063
5.97,-3.1958
5.98,0.34793
5.99,3.6032
6,6.3217
6.01,8.3602
6.02,9.6679
6.03,10.28
6.04,10.301
6.05,9.8952
6.06,9.2798
6.07,8.6871
6.08,8.341
6.09,8.4039
6.1,8.9389
6.11,9.883
6.12,11.049
6.13,12.164
6.14,12.93
6.15,13.084
6.16,12.451
6.17,10.97
6.18,8.6994
6.19,5.785
6.2,2.4458
6.21,-1.0629
6.22,-4.4808
6.23,-7.57
6.24,-10.138
6.25,-12.065
6.26,-13.304
6.27,-13.864
6.28,-13.752
6.29,-12.965
6.3,-11.428
6.31,-9.042
6.32,-5.6993
6.33,-1.3811
6.34,3.7885
6.35,9.5176
6.36,15.371
6.37,20.848
6.38,25.476
6.39,28.892
6.4,30.902
6.41,31.477
6.42,30.745
6.43,28.936
6.44,26.341
6.45,23.289
6.46,20.102
6.47,17.079
6.48,14.462
6.49,12.411
6.5,10.979
6.51,10.108
6.52,9.6539
6.53,9.4284
6.54,9.2641
6.55,9.056
6.56,8.7885
6.57,8.5141
6.58,8.306
6.59,8.1941
6.6,8.1207
6.61,7.9406
6.62,7.4529
6.63,6.4808
6.64,4.9301
6.65,2.834
6.66,0.34268
6.67,-2.3077
6.68,-4.8654
6.69,-7.0997
6.7,-8.82
6.71,-9.8637
6.72,-10.112
6.73,-9.4581
6.74,-7.8322
6.75,-5.2622
6.76,-1.8724
6.77,2.0892
6.78,6.2868
6.79,10.348
6.8,13.944
6.81,16.841
6.82,18.937
6.83,20.262
6.84,20.941
6.85,21.133
6.86,21.002
6.87,20.668
6.88,20.191
6.89,19.577
6.9,18.799
6.91,17.806
6.92,16.547
6.93,15.004
6.94,13.175
6.95,11.119
6.96,8.9371
6.97,6.7903
6.98,4.8689
6.99,3.3742
7,2.4808
7.01,2.292
7.02,2.8112
7.03,3.9266
7.04,5.4266
7.05,7.035
7.06,8.4686
7.07,9.4913
7.08,9.9564
7.09,9.8323
7.1,9.1802
7.11,8.1277
7.12,6.8305
7.13,5.4266
7.14,4.021
7.15,2.6889
7.16,1.4878
7.17,0.46331
7.18,-0.33564
7.19,-0.87935
7.2,-1.1661
7.21,-1.2535
7.22,-1.243
7.23,-1.2762
7.24,-1.493
7.25,-1.986
7.26,-2.7762
7.27,-3.8042
7.28,-4.9301
7.29,-5.9738
7.3,-6.7395
7.31,-7.0577
7.32,-6.813
7.33,-5.9616
7.34,-4.5525
7.35,-2.729
7.36,-0.71327
7.37,1.2291
7.38,2.827
7.39,3.8724
7.4,4.2605
7.41,4.021
7.42,3.2955
7.43,2.306
7.44,1.2902
7.45,0.43534
7.46,-0.15382
7.47,-0.47026
7.48,-0.57865
7.49,-0.57515
7.5,-0.54718
7.51,-0.53494
7.52,-0.51746
7.53,-0.42131
7.54,-0.13809
7.55,0.44234
7.56,1.4021
7.57,2.7553
7.58,4.4371
7.59,6.2938
7.6,8.1032
7.61,9.605
7.62,10.561
7.63,10.808
7.64,10.287
7.65,9.0683
7.66,7.3322
7.67,5.3095
7.68,3.2413
7.69,1.3112
7.7,-0.37585
7.71,-1.8129
7.72,-3.0507
7.73,-4.1783
7.74,-5.271
7.75,-6.3602
7.76,-7.4231
7.77,-8.4021
7.78,-9.2133
7.79,-9.7867
7.8,-10.084
7.81,-10.096
7.82,-9.8462
7.83,-9.3689
7.84,-8.6888
7.85,-7.8269
7.86,-6.785
7.87,-5.5629
7.88,-4.1573
7.89,-2.5682
7.9,-0.79893
7.91,1.1434
7.92,3.2413
7.93,5.4564
7.94,7.7239
7.95,9.9529
7.96,12.035
7.97,13.86
7.98,15.339
7.99,16.414
8,17.07
8.01,17.315
8.02,17.173
8.03,16.663
8.04,15.799
8.05,14.586
8.06,13.047
8.07,11.236
8.08,9.2571
8.09,7.2553
8.1,5.4074
8.11,3.8777
8.12,2.7815
8.13,2.1486
8.14,1.9126
8.15,1.9179
8.16,1.9686
8.17,1.8689
8.18,1.4895
8.19,0.78674
8.2,-0.18005
8.21,-1.2762
8.22,-2.3234
8.23,-3.1434
8.24,-3.5909
8.25,-3.5699
8.26,-3.0507
8.27,-2.0699
8.28,-0.73774
8.29,0.77625
8.3,2.2588
8.31,3.4878
8.32,4.278
8.33,4.5298
8.34,4.2501
8.35,3.5438
8.36,2.5787
8.37,1.5193
8.38,0.46157
8.39,-0.58389
8.4,-1.701
8.41,-3.0157
8.42,-4.6329
8.43,-6.5927
8.44,-8.8322
8.45,-11.201
8.46,-13.491
8.47,-15.479
8.48,-16.969
8.49,-17.824
8.5,-17.974
8.51,-17.432
8.52,-16.285
8.53,-14.703
8.54,-12.923
8.55,-11.217
8.56,-9.8619
8.57,-9.077
8.58,-8.9913
8.59,-9.6224
8.6,-10.862
8.61,-12.544
8.62,-14.463
8.63,-16.434
8.64,-18.315
8.65,-20.018
8.66,-21.495
8.67,-22.715
8.68,-23.638
8.69,-24.212
8.7,-24.371
8.71,-24.044
8.72,-23.198
8.73,-21.827
8.74,-19.981
8.75,-17.747
8.76,-15.252
8.77,-12.624
8.78,-10.005
8.79,-7.5385
8.8,-5.3689
8.81,-3.6469
8.82,-2.5105
8.83,-2.0647
8.84,-2.3619
8.85,-3.3741
8.86,-5.0105
8.87,-7.1084
8.88,-9.4983
8.89,-11.995
8.9,-14.435
8.91,-16.649
8.92,-18.479
8.93,-19.783
8.94,-20.46
8.95,-20.486
8.96,-19.948
8.97,-19.039
8.98,-18.028
8.99,-17.189
9,-16.738
9.01,-16.783
9.02,-17.315
9.03,-18.245
9.04,-19.444
9.05,-20.783
9.06,-22.149
9.07,-23.432
9.08,-24.521
9.09,-25.275
9.1,-25.554
9.11,-25.233
9.12,-24.238
9.13,-22.565
9.14,-20.28
9.15,-17.504
9.16,-14.392
9.17,-11.105
9.18,-7.8095
9.19,-4.6591
9.2,-1.7937
9.21,0.66611
9.22,2.6417
9.23,4.0927
9.24,5.035
9.25,5.521
9.26,5.6242
9.27,5.4179
9.28,4.9529
9.29,4.2466
9.3,3.2798
9.31,2.0105
9.32,0.39688
9.33,-1.5769
9.34,-3.8619
9.35,-6.3427
9.36,-8.8304
9.37,-11.093
9.38,-12.893
9.39,-14.044
9.4,-14.444
9.41,-14.101
9.42,-13.126
9.43,-11.694
9.44,-10.002
9.45,-8.2221
9.46,-6.4685
9.47,-4.792
9.48,-3.1853
9.49,-1.6259
9.5,-0.094381
9.51,1.3934
9.52,2.785
9.53,3.9826
9.54,4.8812
9.55,5.3812
9.56,5.4179
9.57,4.9843
9.58,4.1277
9.59,2.9633
9.6,1.6451
9.61,0.35492
9.62,-0.7255
9.63,-1.4493
9.64,-1.7255
9.65,-1.5419
9.66,-0.96851
9.67,-0.14508
9.68,0.73954
9.69,1.493
9.7,1.9511
9.71,2.0105
9.72,1.6469
9.73,0.91262
9.74,-0.080395
9.75,-1.1975
9.76,-2.3147
9.77,-3.3619
9.78,-4.3304
9.79,-5.2815
9.8,-6.3164
9.81,-7.5227
9.82,-8.9353
9.83,-10.514
9.84,-12.122
9.85,-13.589
9.86,-14.726
9.87,-15.393
9.88,-15.533
9.89,-15.17
9.9,-14.39
9.91,-13.309
9.92,-12.042
9.93,-10.673
9.94,-9.2465
9.95,-7.7553
9.96,-6.1696
9.97,-4.4231
9.98,-2.4475
9.99,-0.19054
10,2.3549
10.01,5.1277
10.02,7.9704
10.03,10.649
10.04,12.869
10.05,14.348
10.06,14.871
10.07,14.35
10.08,12.86
10.09,10.619
10.1,7.9529
10.11,5.2133
10.12,2.7186
10.13,0.69933
10.14,-0.71501
10.15,-1.493
10.16,-1.6696
10.17,-1.3269
10.18,-0.57515
10.19,0.44933
10.2,1.5874
10.21,2.6661
10.22,3.514
10.23,3.9808
10.24,3.9546
10.25,3.3812
10.26,2.25
10.27,0.60143
10.28,-1.486
10.29,-3.8916
10.3,-6.4493
10.31,-8.9528
10.32,-11.18
10.33,-12.927
10.34,-14.061
10.35,-14.565
10.36,-14.535
10.37,-14.166
10.38,-13.673
10.39,-13.231
10.4,-12.9
10.41,-12.631
10.42,-12.283
10.43,-11.699
10.44,-10.773
10.45,-9.4826
10.46,-7.9161
10.47,-6.215
10.48,-4.5262
10.49,-2.979
10.5,-1.6329
10.51,-0.51047
10.52,0.39863
10.53,1.1224
10.54,1.6888
10.55,2.1382
10.56,2.5245
10.57,2.9004
10.58,3.3007
10.59,3.7203
10.6,4.1032
10.61,4.3462
10.62,4.3445
10.63,4.0385
10.64,3.4493
10.65,2.6958
10.66,1.9686
10.67,1.4633
10.68,1.3217
10.69,1.57
10.7,2.1119
10.71,2.7553
10.72,3.2675
10.73,3.4493
10.74,3.1941
10.75,2.5035
10.76,1.4826
10.77,0.31296
10.78,-0.80592
10.79,-1.6801
10.8,-2.1608
10.81,-2.1451
10.82,-1.5944
10.83,-0.51571
10.84,1.0245
10.85,2.9231
10.86,5.0385
10.87,7.2134
10.88,9.2973
10.89,11.163
10.9,12.72
10.91,13.925
10.92,14.773
10.93,15.285
10.94,15.504
10.95,15.476
10.96,15.255
10.97,14.906
10.98,14.505
10.99,14.142
11,13.906
11.01,13.865
11.02,14.06
11.03,14.483
11.04,15.089
11.05,15.797
11.06,16.514
11.07,17.154
11.08,17.637
11.09,17.904
11.1,17.921
11.11,17.678
11.12,17.194
11.13,16.518
11.14,15.726
11.15,14.904
11.16,14.136
11.17,13.486
11.18,12.984
11.19,12.633
11.2,12.421
11.21,12.331
11.22,12.345
11.23,12.456
11.24,12.652
11.25,12.921
11.26,13.248
11.27,13.621
11.28,14.032
11.29,14.467
11.3,14.904
11.31,15.29
11.32,15.554
11.33,15.614
11.34,15.411
11.35,14.935
11.36,14.24
11.37,13.427
11.38,12.617
11.39,11.913
11.4,11.36
11.41,10.941
11.42,10.6
11.43,10.255
11.44,9.8392
11.45,9.306
11.46,8.6329
11.47,7.8183
11.48,6.8637
11.49,5.792
11.5,4.6434
11.51,3.4861
11.52,2.4126
11.53,1.5193
11.54,0.8794
11.55,0.50877
11.56,0.35492
11.57,0.30947
11.58,0.24303
11.59,0.052473
11.6,-0.30767
11.61,-0.80767
11.62,-1.3549
11.63,-1.8391
11.64,-2.1766
11.65,-2.3339
11.66,-2.3357
11.67,-2.2412
11.68,-2.1066
11.69,-1.944
11.7,-1.7203
11.71,-1.3706
11.72,-0.8304
11.73,-0.082143
11.74,0.82346
11.75,1.7798
11.76,2.6469
11.77,3.313
11.78,3.7256
11.79,3.9266
11.8,4.0315
11.81,4.2028
11.82,4.6049
11.83,5.3567
11.84,6.521
11.85,8.0822
11.86,9.9651
11.87,12.035
11.88,14.119
11.89,16.007
11.9,17.474
11.91,18.304
11.92,18.315
11.93,17.414
11.94,15.631
11.95,13.129
11.96,10.194
11.97,7.1731
11.98,4.4214
11.99,2.2133
12,0.70982
12.01,-0.062912
12.02,-0.1783
12.03,0.23779
12.04,1.049
12.05,2.1416
12.06,3.4161
12.07,4.7693
12.08,6.0735
12.09,7.1697
12.1,7.8812
12.11,8.0613
12.12,7.6225
12.13,6.5665
12.14,4.9861
12.15,3.035
12.16,0.90038
12.17,-1.2325
12.18,-3.2115
12.19,-4.9108
12.2,-6.2413
12.21,-7.1434
12.22,-7.5822
12.23,-7.5525
12.24,-7.0839
12.25,-6.2483
12.26,-5.1521
12.27,-3.9353
12.28,-2.7692
12.29,-1.8322
12.3,-1.2954
12.31,-1.3024
12.32,-1.9353
12.33,-3.1975
12.34,-5.0105
12.35,-7.1958
12.36,-9.5193
12.37,-11.698
12.38,-13.446
12.39,-14.516
12.4,-14.726
12.41,-13.995
12.42,-12.358
12.43,-9.9616
12.44,-7.0507
12.45,-3.9318
12.46,-0.92131
12.47,1.6888
12.48,3.6924
12.49,4.9756
12.5,5.535
12.51,5.4581
12.52,4.8899
12.53,4.0018
12.54,2.9528
12.55,1.8742
12.56,0.85493
12.57,-0.057667
12.58,-0.84089
12.59,-1.4877
12.6,-2
12.61,-2.3811
12.62,-2.6503
12.63,-2.8514
12.64,-3.0559
12.65,-3.3654
12.66,-3.8776
12.67,-4.6713
12.68,-5.757
12.69,-7.0525
12.7,-8.3969
12.71,-9.5595
12.72,-10.304
12.73,-10.441
12.74,-9.8777
12.75,-8.6381
12.76,-6.8497
12.77,-4.722
12.78,-2.4738
12.79,-0.31117
12.8,1.6049
12.81,3.1679
12.82,4.3182
12.83,5.0403
12.84,5.3689
12.85,5.3812
12.86,5.2098
12.87,5.0053
12.88,4.9126
12.89,5.021
12.9,5.3235
12.91,5.7203
12.92,6.0508
12.93,6.1487
12.94,5.9092
12.95,5.334
12.96,4.5175
12.97,3.6049
12.98,2.7343
12.99,1.9738
13,1.313
13.01,0.6836
13.02,0.01576
13.03,-0.70627
13.04,-1.4266
13.05,-2.0192
13.06,-2.3444
13.07,-2.2954
13.08,-1.8391
13.09,-1.0262
13.1,0.038487
13.11,1.2168
13.12,2.3794
13.13,3.4144
13.14,4.2273
13.15,4.7256
13.16,4.834
13.17,4.5123
13.18,3.7885
13.19,2.792
13.2,1.7483
13.21,0.94933
13.22,0.67311
13.23,1.1189
13.24,2.334
13.25,4.2151
13.26,6.5333
13.27,9.0123
13.28,11.4
13.29,13.518
13.3,15.269
13.31,16.63
13.32,17.607
13.33,18.206
13.34,18.441
13.35,18.324
13.36,17.893
13.37,17.208
13.38,16.339
13.39,15.334
13.4,14.215
13.41,12.965
13.42,11.554
13.43,9.9616
13.44,8.1976
13.45,6.3095
13.46,4.3637
13.47,2.4179
13.48,0.49828
13.49,-1.3986
13.5,-3.2867
13.51,-5.1626
13.52,-6.9755
13.53,-8.6189
13.54,-9.9493
13.55,-10.82
13.56,-11.121
13.57,-10.808
13.58,-9.9161
13.59,-8.5542
13.6,-6.8776
13.61,-5.0577
13.62,-3.2622
13.63,-1.6329
13.64,-0.2727
13.65,0.76052
13.66,1.4616
13.67,1.8742
13.68,2.0892
13.69,2.2256
13.7,2.4144
13.71,2.7658
13.72,3.3427
13.73,4.1399
13.74,5.098
13.75,6.098
13.76,7.0036
13.77,7.6749
13.78,8.0071
13.79,7.9354
13.8,7.4459
13.81,6.5787
13.82,5.4057
13.83,4.0245
13.84,2.5333
13.85,1.0158
13.86,-0.46676
13.87,-1.8759
13.88,-3.1871
13.89,-4.3706
13.9,-5.3951
13.91,-6.2098
13.92,-6.7658
13.93,-7.0245
13.94,-6.979
13.95,-6.6521
13.96,-6.1049
13.97,-5.4178
13.98,-4.7045
13.99,-4.0664
14,-3.6154
14.01,-3.4493
14.02,-3.6469
14.03,-4.25
14.04,-5.236
14.05,-6.514
14.06,-7.9196
14.07,-9.2413
14.08,-10.248
14.09,-10.754
14.1,-10.633
14.11,-9.8584
14.12,-8.4825
14.13,-6.6416
14.14,-4.4948
14.15,-2.2185
14.16,0.038487
14.17,2.1521
14.18,4.0403
14.19,5.6434
14.2,6.9266
14.21,7.8725
14.22,8.4826
14.23,8.7781
14.24,8.806
14.25,8.6417
14.26,8.3794
14.27,8.1085
14.28,7.9004
14.29,7.778
14.3,7.6976
14.31,7.563
14.32,7.2483
14.33,6.6417
14.34,5.6836
14.35,4.4022
14.36,2.9144
14.37,1.4039
14.38,0.073452
14.39,-0.90383
14.4,-1.4283
14.41,-1.4895
14.42,-1.1748
14.43,-0.63984
14.44,-0.097877
14.45,0.21506
14.46,0.066459
14.47,-0.7325
14.48,-2.2867
14.49,-4.5804
14.5,-7.4441
14.51,-10.565
14.52,-13.532
14.53,-15.925
14.54,-17.402
14.55,-17.78
14.56,-17.063
14.57,-15.432
14.58,-13.164
14.59,-10.565
14.6,-7.8916
14.61,-5.3339
14.62,-3.0052
14.63,-0.98425
14.64,0.66611
14.65,1.8742
14.66,2.5665
14.67,2.6784
14.68,2.1661
14.69,1.0263
14.7,-0.69928
14.71,-2.9126
14.72,-5.4493
14.73,-8.063
14.74,-10.441
14.75,-12.226
14.76,-13.075
14.77,-12.734
14.78,-11.098
14.79,-8.25
14.8,-4.4598
14.81,-0.13459
14.82,4.2483
14.83,8.2308
14.84,11.434
14.85,13.6
14.86,14.614
14.87,14.479
14.88,13.292
14.89,11.21
14.9,8.4109
14.91,5.063
14.92,1.3007
14.93,-2.771
14.94,-7.0717
14.95,-11.512
14.96,-15.974
14.97,-20.276
14.98,-24.182
14.99,-27.411
15,-29.68
15.01,-30.75
15.02,-30.47
15.03,-28.818
15.04,-25.911
15.05,-22.007
15.06,-17.477
15.07,-12.734
15.08,-8.1888
15.09,-4.1766
15.1,-0.91606
15.11,1.514
15.12,3.1469
15.13,4.0875
15.14,4.4563
15.15,4.3602
15.16,3.8794
15.17,3.077
15.18,2.0315
15.19,0.85143
15.2,-0.33214
15.21,-1.3846
15.22,-2.1975
15.23,-2.7063
15.24,-2.8899
15.25,-2.7587
15.26,-2.3357
15.27,-1.6556
15.28,-0.78145
15.29,0.18359
15.3,1.0839
15.31,1.743
